,x_position_input,y_position_input,yaw_input,con_linear_x_input,con_z_input,input_time,x_position_output,y_position_output,yaw_output,output_time
0,-6.882157325744629,3.0513205528259277,1.6596107482910156,0.5,0.5,154.89999389648438,-6.882153221511738,3.0512750371648676,1.6595948875553994,154.91
1,-6.9044036865234375,3.184995651245117,1.7316547632217407,0.5,0.5,155.38699340820312,-6.904403683707021,3.1849955466121243,1.7316548167502623,155.387
2,-6.9044036865234375,3.184995651245117,1.7316547632217407,0.5,0.5,155.38699340820312,-6.9046317429646535,3.186145984706028,1.7323434595307667,155.431
3,-6.904631614685059,3.1861460208892822,1.7323434352874756,0.5,0.5,155.43099975585938,-6.9046317429646535,3.186145984706028,1.7323434595307667,155.431
4,-6.9054856300354,3.190080165863037,1.7384774684906006,0.5,0.5,155.47999572753906,-6.905822950551635,3.191556383105881,1.7406253276359267,155.49
5,-6.90582275390625,3.191556453704834,1.7406253814697266,0.5,0.5,155.49000549316406,-6.905822950551635,3.191556383105881,1.7406253276359267,155.49
6,-6.90813684463501,3.1993963718414307,1.750222086906433,0.5,0.5,155.52999877929688,-6.90813661859795,3.1993963083965533,1.7502220934290404,155.53
7,-6.911348819732666,3.21171236038208,1.7615158557891846,0.5,0.5,155.5709991455078,-6.911348831671796,3.211712401471257,1.761515823508542,155.573
8,-6.911348819732666,3.21171236038208,1.7615158557891846,0.5,0.5,155.5709991455078,-6.911348831671796,3.211712401471257,1.761515823508542,155.573
9,-6.91544771194458,3.2292559146881104,1.7733241319656372,0.5,0.5,155.61500549316406,-6.915447662389655,3.229255917491634,1.7733241197796108,155.615
10,-6.922438621520996,3.253655433654785,1.7890312671661377,0.5,0.5,155.66099548339844,-6.922438855488406,3.2536553559029646,1.789031308835413,155.662
11,-6.922438621520996,3.253655433654785,1.7890312671661377,0.5,0.5,155.66099548339844,-6.922438855488406,3.2536553559029646,1.789031308835413,155.662
12,-6.930885314941406,3.2855584621429443,1.8103851079940796,0.5,0.5,155.72000122070312,-6.930885529789212,3.2855584777577835,1.8103851618524318,155.72
13,-6.930885314941406,3.2855584621429443,1.8103851079940796,0.5,0.5,155.72000122070312,-6.930885529789212,3.2855584777577835,1.8103851618524318,155.72
14,-6.9359259605407715,3.30155873298645,1.82121741771698,0.5,0.5,155.75900268554688,-6.935926068213818,3.3015587518279816,1.8212173639886453,155.759
15,-6.943591594696045,3.329517126083374,1.8393563032150269,0.5,0.5,155.80499267578125,-6.943591644497671,3.3295170749461045,1.839356279634908,155.805
16,-6.943591594696045,3.329517126083374,1.8393563032150269,0.5,0.5,155.80499267578125,-6.943591644497671,3.3295170749461045,1.839356279634908,155.805
17,-6.952373027801514,3.3566946983337402,1.8552603721618652,0.5,0.5,155.8509979248047,-6.95237280291614,3.3566947477418707,1.8552603962967926,155.851
18,-6.959521293640137,3.3787245750427246,1.8686257600784302,0.5,0.5,155.89300537109375,-6.959521294272456,3.378724460110104,1.8686258149256,155.89
19,-6.9629926681518555,3.3898696899414062,1.8745347261428833,0.5,0.5,155.91000366210938,-6.962992439734163,3.3898698062201658,1.874534694097822,155.91
20,-6.970862865447998,3.4112322330474854,1.886967420578003,0.5,0.5,155.95399475097656,-6.970862762190627,3.41123219066752,1.8869674730203767,155.953
21,-6.970862865447998,3.4112322330474854,1.886967420578003,0.5,0.5,155.95399475097656,-6.970862762190627,3.41123219066752,1.8869674730203767,155.953
22,-6.978539943695068,3.433281183242798,1.899874210357666,0.5,0.5,155.99400329589844,-6.978540123638397,3.433281267876187,1.8998741857959922,155.994
23,-6.9862871170043945,3.4547977447509766,1.9108079671859741,0.5,0.5,156.03900146484375,-6.988409840772917,3.459901558658465,1.9131777593949097,156.042
24,-6.9862871170043945,3.4547977447509766,1.9108079671859741,0.5,0.5,156.03900146484375,-7.001105726596289,3.4917055681930473,1.9287503909225452,156.099
25,-6.995056629180908,3.475376605987549,1.9214177131652832,0.5,0.5,156.07899475097656,-7.001105726596289,3.4917055681930473,1.9287503909225452,156.099
26,-7.005159854888916,3.5024402141571045,1.9336862564086914,0.5,0.5,156.1230010986328,-7.001105726596289,3.4917055681930473,1.9287503909225452,156.099
27,-7.014186382293701,3.5234215259552,1.94637131690979,0.5,0.5,156.16000366210938,-7.0073268217668,3.5076799232804237,1.9364676118135469,156.137
28,-7.016447067260742,3.5288023948669434,1.949574589729309,0.5,0.5,156.1699981689453,-7.018688441615269,3.53425260823005,1.9524023513148285,156.181
29,-7.025002956390381,3.550013780593872,1.9597104787826538,0.5,0.5,156.21499633789062,-7.027259369058642,3.5550794824496887,1.9618685460152345,156.226
30,-7.025002956390381,3.550013780593872,1.9597104787826538,0.5,0.5,156.21499633789062,-7.032084132415777,3.565075609890003,1.9660838517694796,156.24
31,-7.034573554992676,3.5701045989990234,1.9686558246612549,0.5,0.5,156.25399780273438,-7.041483050042794,3.5859565451993127,1.9768249756498237,156.285
32,-7.045802593231201,3.5967588424682617,1.982003092765808,0.5,0.5,156.302001953125,-7.041483050042794,3.5859565451993127,1.9768249756498237,156.285
33,-7.045802593231201,3.5967588424682617,1.982003092765808,0.5,0.5,156.302001953125,-7.050523192804496,3.6071846782705457,1.9877538415690694,156.328
34,-7.060783863067627,3.627652883529663,2.0004730224609375,0.5,0.5,156.35899353027344,-7.063189092894656,3.6329145816961694,2.0033694953890655,156.371
35,-7.070127010345459,3.6480748653411865,2.0104165077209473,0.5,0.5,156.40499877929688,-7.063189092894656,3.6329145816961694,2.0033694953890655,156.371
36,-7.070127010345459,3.6480748653411865,2.0104165077209473,0.5,0.5,156.40499877929688,-7.078161245051745,3.66274354583263,2.0175276456888915,156.43
37,-7.080800533294678,3.6677491664886475,2.020329475402832,0.5,0.5,156.4409942626953,-7.078161245051745,3.66274354583263,2.0175276456888915,156.43
38,-7.0930962562561035,3.6937904357910156,2.0336318016052246,0.5,0.5,156.4929962158203,-7.088072063260246,3.6833925278368156,2.028158487600772,156.472
39,-7.0930962562561035,3.6937904357910156,2.0336318016052246,0.5,0.5,156.4929962158203,-7.098532275536402,3.7039220613036763,2.0393863014745737,156.519
40,-7.1099700927734375,3.7233667373657227,2.051938056945801,0.5,0.5,156.5500030517578,-7.098532275536402,3.7039220613036763,2.0393863014745737,156.519
41,-7.1099700927734375,3.7233667373657227,2.051938056945801,0.5,0.5,156.5500030517578,-7.112461636078014,3.728340354593951,2.054775389804301,156.567
42,-7.120673179626465,3.743236541748047,2.063284158706665,0.5,0.5,156.59500122070312,-7.126535186614382,3.752998256474793,2.0692829337413525,156.615
43,-7.132421016693115,3.7623648643493652,2.0754566192626953,0.5,0.5,156.63900756835938,-7.126535186614382,3.752998256474793,2.0692829337413525,156.615
44,-7.132421016693115,3.7623648643493652,2.0754566192626953,0.5,0.5,156.63900756835938,-7.141397567568471,3.776434574709297,2.086167293862687,156.66
45,-7.14711332321167,3.7864482402801514,2.0928077697753906,0.5,0.5,156.68499755859375,-7.1558825998206235,3.8015092782307116,2.101481273304364,156.709
46,-7.1620988845825195,3.8109729290008545,2.1068737506866455,0.5,0.5,156.72999572753906,-7.1589531635524155,3.8062900177509253,2.104198094834616,156.72
47,-7.165225982666016,3.8156166076660156,2.1095962524414062,0.5,0.5,156.74000549316406,-7.171479849640238,3.8251050585948057,2.1161736448619934,156.765
48,-7.177606582641602,3.834902048110962,2.122692584991455,0.5,0.5,156.78199768066406,-7.171479849640238,3.8251050585948057,2.1161736448619934,156.765
49,-7.18985652923584,3.8544015884399414,2.135127067565918,0.5,0.5,156.8260040283203,-7.186722291680397,3.849685881968351,2.1321663408827614,156.811
50,-7.18985652923584,3.8544015884399414,2.135127067565918,0.5,0.5,156.8260040283203,-7.19968957072834,3.8682091014613293,2.1442194387363243,156.851
51,-7.202953338623047,3.872948169708252,2.1476035118103027,0.5,0.5,156.8679962158203,-7.206187057793974,3.877789602241552,2.1506484994560022,156.87
52,-7.202953338623047,3.872948169708252,2.1476035118103027,0.5,0.5,156.8679962158203,-7.219278004157663,3.8971854667400887,2.1606211676939044,156.915
53,-7.219277858734131,3.8971855640411377,2.160621166229248,0.5,0.5,156.91400146484375,-7.219278004157663,3.8971854667400887,2.1606211676939044,156.915
54,-7.236102104187012,3.919379949569702,2.1736090183258057,0.5,0.5,156.96099853515625,-7.2361019138283345,3.919380041660945,2.173609070408511,156.961
55,-7.236102104187012,3.919379949569702,2.1736090183258057,0.5,0.5,156.96099853515625,-7.252847217475872,3.942876466950329,2.1856765376920566,157.01
56,-7.381516933441162,4.104504108428955,2.2623584270477295,-0.5,0.0,158.33999633789062,-7.381460770409387,4.104403810661712,2.2625263275624676,158.35
57,-7.285710334777832,3.989103078842163,2.2688651084899902,-0.5,0.0,158.8489990234375,-7.287035768400918,3.9907487845546816,2.268380333665766,158.815
58,-7.285529136657715,3.9888761043548584,2.2689526081085205,-0.5,0.0,158.86000061035156,-7.285710198710322,3.989102992405089,2.2688650529681245,158.857
59,-7.28439998626709,3.987488031387329,2.269186019897461,-0.5,0.0,158.9029998779297,-7.284400189183753,3.987488093859636,2.26918599797708,158.903
60,-7.28439998626709,3.987488031387329,2.269186019897461,-0.5,0.0,158.9029998779297,-7.279720653011424,3.9818990767040208,2.2694201121892013,158.95
61,-7.281035900115967,3.9834656715393066,2.2693865299224854,-0.5,0.0,158.947998046875,-7.278193018569194,3.9800848264271425,2.2694569974737715,158.957
62,-7.274507522583008,3.9757370948791504,2.2695865631103516,-0.5,0.0,158.97999572753906,-7.272350437553019,3.97320805387061,2.2697119148327243,158.992
63,-7.264633655548096,3.964175224304199,2.270246744155884,-0.5,0.0,159.02099609375,-7.272350437553019,3.97320805387061,2.2697119148327243,158.992
64,-7.264633655548096,3.964175224304199,2.270246744155884,-0.5,0.0,159.02099609375,-7.261633049636061,3.960679599278557,2.2704972639118255,159.032
65,-7.251765251159668,3.9490785598754883,2.2710297107696533,-0.5,0.0,159.06500244140625,-7.248278591578992,3.9449129957527576,2.2710952135141937,159.076
66,-7.237440586090088,3.9319400787353516,2.271270990371704,-0.5,0.0,159.0970001220703,-7.248278591578992,3.9449129957527576,2.2710952135141937,159.076
67,-7.233730792999268,3.9275286197662354,2.2713727951049805,-0.5,0.0,159.11000061035156,-7.233730833466251,3.9275286903146975,2.271372755723928,159.119
68,-7.218719482421875,3.9096546173095703,2.271758794784546,-0.5,0.0,159.15899658203125,-7.214959324424857,3.905169787390304,2.2718389642435453,159.163
69,-7.218719482421875,3.9096546173095703,2.271758794784546,-0.5,0.0,159.15899658203125,-7.214959324424857,3.905169787390304,2.2718389642435453,159.163
70,-7.199868202209473,3.8872244358062744,2.2721500396728516,-0.5,0.0,159.2010040283203,-7.192261648497041,3.878200451262021,2.2723143305492637,159.22
71,-7.180802345275879,3.864619016647339,2.2725799083709717,-0.5,0.0,159.24899291992188,-7.192261648497041,3.878200451262021,2.2723143305492637,159.22
72,-7.176992416381836,3.8600878715515137,2.2726781368255615,-0.5,0.0,159.25999450683594,-7.176992628112033,3.860087791326238,2.2726781572287433,159.267
73,-7.165613651275635,3.8465209007263184,2.2729289531707764,-0.5,0.0,159.3000030517578,-7.161824092298164,3.842022637902843,2.2730192896616193,159.308
74,-7.146627426147461,3.823991298675537,2.2734477519989014,-0.5,0.0,159.343994140625,-7.1466275799309935,3.8239914039254352,2.2734478298029277,159.349
75,-7.146627426147461,3.823991298675537,2.2734477519989014,-0.5,0.0,159.343994140625,-7.1466275799309935,3.8239914039254352,2.2734478298029277,159.349
76,-7.123690605163574,3.7968101501464844,2.274069309234619,-0.5,0.0,159.39999389648438,-7.127501763696259,3.8013422047245857,2.273966853896633,159.397
77,-7.123690605163574,3.7968101501464844,2.274069309234619,-0.5,0.0,159.39999389648438,-7.127501763696259,3.8013422047245857,2.273966853896633,159.397
78,-7.108502388000488,3.77878737449646,2.274432420730591,-0.5,0.0,159.44200134277344,-7.108502482710704,3.7787874527688903,2.2744323445740897,159.445
79,-7.093236923217773,3.7607407569885254,2.2747890949249268,-0.5,0.0,159.48300170898438,-7.08940455365757,3.7562189878831376,2.274888178177011,159.49
80,-7.093236923217773,3.7607407569885254,2.2747890949249268,-0.5,0.0,159.48300170898438,-7.085569428272017,3.7516913672985415,2.274979027404028,159.5
81,-7.0779194831848145,3.742629051208496,2.275198221206665,-0.5,0.0,159.5290069580078,-7.074106578289425,3.738102751080131,2.2752942503021925,159.536
82,-7.058887481689453,3.7201008796691895,2.2757046222686768,-0.5,0.0,159.5709991455078,-7.055075707168619,3.7156082949549325,2.2757825467418735,159.584
83,-7.058887481689453,3.7201008796691895,2.2757046222686768,-0.5,0.0,159.5709991455078,-7.055075707168619,3.7156082949549325,2.2757825467418735,159.584
84,-7.039759635925293,3.6975536346435547,2.2761270999908447,-0.5,0.0,159.62100219726562,-7.032089031199098,3.688502543610522,2.2763125630317953,159.64
85,-7.020630359649658,3.6749696731567383,2.276577949523926,-0.5,0.0,159.6699981689453,-7.032089031199098,3.688502543610522,2.2763125630317953,159.64
86,-7.016819477081299,3.6704859733581543,2.2766616344451904,-0.5,0.0,159.67999267578125,-7.016819326023888,3.6704859119360402,2.2766616103981097,159.681
87,-7.001552581787109,3.6525301933288574,2.277087688446045,-0.5,0.0,159.72000122070312,-7.001552417251124,3.652530150010279,2.2770877521815933,159.724
88,-6.986199378967285,3.634495496749878,2.2774760723114014,-0.5,0.0,159.76400756835938,-6.986199196541673,3.634495446132681,2.2774761448063714,159.763
89,-6.986199378967285,3.634495496749878,2.2774760723114014,-0.5,0.0,159.76400756835938,-6.986199196541673,3.634495446132681,2.2774761448063714,159.763
90,-6.970889568328857,3.6164536476135254,2.2778759002685547,-0.5,0.0,159.8070068359375,-6.970889479446784,3.616453553763978,2.2778759520718648,159.807
91,-6.955618858337402,3.5985283851623535,2.278290271759033,-0.5,0.0,159.8470001220703,-6.955618746561047,3.5985282813941932,2.2782903515024704,159.847
92,-6.955618858337402,3.5985283851623535,2.278290271759033,-0.5,0.0,159.8470001220703,-6.955618746561047,3.5985282813941932,2.2782903515024704,159.847
93,-6.936398506164551,3.575998306274414,2.278700828552246,-0.5,0.0,159.89500427246094,-6.932552061437985,3.571492278113307,2.278797193999272,159.9
94,-6.936398506164551,3.575998306274414,2.278700828552246,-0.5,0.0,159.89500427246094,-6.917265402243734,3.553521218659993,2.2791529724359094,159.942
95,-6.91726541519165,3.553521156311035,2.2791528701782227,-0.5,0.0,159.94200134277344,-6.909617020112633,3.5445849001999155,2.2793627758078148,159.958
96,-6.898103713989258,3.5311195850372314,2.279635429382324,-0.5,0.0,159.99000549316406,-6.909617020112633,3.5445849001999155,2.2793627758078148,159.958
97,-6.894255638122559,3.5266168117523193,2.279712677001953,-0.5,0.0,159.99899291992188,-6.89425546873619,3.526616780500819,2.279712766892953,160.002
98,-6.882706165313721,3.5131001472473145,2.2799859046936035,-0.5,0.0,160.03900146484375,-6.878866501446209,3.508604078629067,2.280073439492397,160.043
99,-6.863576412200928,3.4906837940216064,2.2804296016693115,-0.5,0.0,160.08299255371094,-6.863576455168899,3.490683911242558,2.280429551319175,160.087
100,-6.863576412200928,3.4906837940216064,2.2804296016693115,-0.5,0.0,160.08299255371094,-6.863576455168899,3.490683911242558,2.280429551319175,160.087
101,-6.840501308441162,3.4637420177459717,2.2809693813323975,-0.5,0.0,160.13800048828125,-6.844366234240524,3.4682391901967162,2.2808650618164696,160.131
102,-6.840501308441162,3.4637420177459717,2.2809693813323975,-0.5,0.0,160.13800048828125,-6.844366234240524,3.4682391901967162,2.2808650618164696,160.131
103,-6.825132846832275,3.445758581161499,2.2813220024108887,-0.5,0.0,160.17999267578125,-6.821308121930263,3.4412881896068632,2.281398783964898,160.19
104,-6.809818744659424,3.427891254425049,2.2816333770751953,-0.5,0.0,160.2270050048828,-6.821308121930263,3.4412881896068632,2.281398783964898,160.19
105,-6.809818744659424,3.427891254425049,2.2816333770751953,-0.5,0.0,160.2270050048828,-6.805973536332984,3.423418038580789,2.2817089877250787,160.239
106,-6.7943878173828125,3.4099531173706055,2.2819385528564453,-0.5,0.0,160.26600646972656,-6.78665492046923,3.4009591120708658,2.2821279058392223,160.28
107,-6.775123119354248,3.3874905109405518,2.282383918762207,-0.5,0.0,160.3179931640625,-6.771290978960238,3.3830252302125867,2.282475932760542,160.322
108,-6.775123119354248,3.3874905109405518,2.282383918762207,-0.5,0.0,160.3179931640625,-6.76362369672175,3.3740994289790276,2.2826798898354155,160.34
109,-6.752074718475342,3.3606643676757812,2.2830371856689453,-0.5,0.0,160.3699951171875,-6.76362369672175,3.3740994289790276,2.2826798898354155,160.34
110,-6.7366042137146,3.342695713043213,2.283412456512451,-0.5,0.0,160.41099548339844,-6.7482079792437455,3.3561765981383593,2.2831393877063118,160.385
111,-6.7366042137146,3.342695713043213,2.283412456512451,-0.5,0.0,160.41099548339844,-6.7327477980934685,3.338205004648633,2.2835039814387,160.426
112,-6.721233367919922,3.3247761726379395,2.2837486267089844,-0.5,0.0,160.45199584960938,-6.7327477980934685,3.338205004648633,2.2835039814387,160.426
113,-6.705850124359131,3.3069186210632324,2.2841525077819824,-0.5,0.0,160.4980010986328,-6.713558328969528,3.3158587958197674,2.2839505241546156,160.473
114,-6.705850124359131,3.3069186210632324,2.2841525077819824,-0.5,0.0,160.4980010986328,-6.690354616157873,3.288981574206814,2.284514212826612,160.53
115,-6.690354824066162,3.2889816761016846,2.2845141887664795,-0.5,0.0,160.53599548339844,-6.690354616157873,3.288981574206814,2.284514212826612,160.53
116,-6.671083450317383,3.2665793895721436,2.2850587368011475,-0.5,0.0,160.58399963378906,-6.678766426330628,3.2755148789546675,2.284848556023041,160.568
117,-6.671083450317383,3.2665793895721436,2.2850587368011475,-0.5,0.0,160.58399963378906,-6.659535049069695,3.2532204857488094,2.285311038403215,160.612
118,-6.647907257080078,3.2397971153259277,2.2855947017669678,-0.5,0.0,160.63999938964844,-6.659535049069695,3.2532204857488094,2.285311038403215,160.612
119,-6.647907257080078,3.2397971153259277,2.2855947017669678,-0.5,0.0,160.63999938964844,-6.640139437666241,3.2308317876738935,2.285785440746551,160.662
120,-6.632406234741211,3.2218761444091797,2.2859721183776855,-0.5,0.0,160.68699645996094,-6.62086103690546,3.2085215537179903,2.286212134971725,160.71
121,-6.617015838623047,3.204071521759033,2.2862908840179443,-0.5,0.0,160.7220001220703,-6.617015863267961,3.2040716305780435,2.2862909560760514,160.72
122,-6.617015838623047,3.204071521759033,2.2862908840179443,-0.5,0.0,160.7220001220703,-6.605443485234082,3.190687517641082,2.286579464161684,160.756
123,-6.597672462463379,3.1817495822906494,2.286764144897461,-0.5,0.0,160.7729949951172,-6.5860113019306885,3.1683134946520624,2.2870200496417117,160.805
124,-6.578281879425049,3.1593775749206543,2.287210464477539,-0.5,0.0,160.82000732421875,-6.5860113019306885,3.1683134946520624,2.2870200496417117,160.805
125,-6.574429988861084,3.1549265384674072,2.287301540374756,-0.5,0.0,160.8300018310547,-6.562867175796296,3.1415934857789907,2.2875609465238433,160.86
126,-6.5589985847473145,3.1371333599090576,2.28765606880188,-0.5,0.0,160.8730010986328,-6.562867175796296,3.1415934857789907,2.2875609465238433,160.86
127,-6.5434489250183105,3.1192288398742676,2.2880568504333496,-0.5,0.0,160.91000366210938,-6.5512346788472575,3.1281918619601896,2.2878643087516344,160.895
128,-6.5434489250183105,3.1192288398742676,2.2880568504333496,-0.5,0.0,160.91000366210938,-6.535673038291672,3.1102759309904,2.288279312793836,160.939
129,-6.524074554443359,3.0968942642211914,2.2885539531707764,-0.5,0.0,160.9600067138672,-6.535673038291672,3.1102759309904,2.288279312793836,160.939
130,-6.5086236000061035,3.079108715057373,2.288881778717041,-0.5,0.0,161.0,-6.516361369361411,3.088006000265202,2.288708792990695,160.98
131,-6.5047383308410645,3.0746498107910156,2.28898549079895,-0.5,0.0,161.00999450683594,-6.496942350926827,3.0657282307491927,2.289195321404832,161.03
132,-6.489147663116455,3.056790828704834,2.289379358291626,-0.5,0.0,161.0590057373047,-6.496942350926827,3.0657282307491927,2.289195321404832,161.03
133,-6.489147663116455,3.056790828704834,2.289379358291626,-0.5,0.0,161.0590057373047,-6.477537653858046,3.0434246279855466,2.2896135483888465,161.078
134,-6.473679065704346,3.038992166519165,2.2896852493286133,-0.5,0.0,161.0989990234375,-6.462099827193663,3.025656753158066,2.2899664814828617,161.124
135,-6.454319953918457,3.0167505741119385,2.2901875972747803,-0.5,0.0,161.1479949951172,-6.4543199900203625,3.0167505363252323,2.290187525995031,161.14
136,-6.454319953918457,3.0167505741119385,2.2901875972747803,-0.5,0.0,161.1479949951172,-6.438703679309164,2.998878084891336,2.290606458489091,161.183
137,-6.430936813354492,2.989962339401245,2.29079270362854,-0.5,0.0,161.1929931640625,-6.438703679309164,2.998878084891336,2.290606458489091,161.183
138,-6.415473461151123,2.9722139835357666,2.2911152839660645,-0.5,0.0,161.2429962158203,-6.423209003172629,2.9810762749663797,2.290921770440297,161.228
139,-6.415473461151123,2.9722139835357666,2.2911152839660645,-0.5,0.0,161.2429962158203,-6.403782161839451,2.9588887895345213,2.2914775093624282,161.272
140,-6.399871826171875,2.9544284343719482,2.2915806770324707,-0.5,0.0,161.28399658203125,-6.403782161839451,2.9588887895345213,2.2914775093624282,161.272
141,-6.384268760681152,2.936565399169922,2.29201340675354,-0.5,0.0,161.32699584960938,-6.380389711332554,2.9321116304615877,2.2921088085905383,161.33
142,-6.384268760681152,2.936565399169922,2.29201340675354,-0.5,0.0,161.32699584960938,-6.380389711332554,2.9321116304615877,2.2921088085905383,161.33
143,-6.368756294250488,2.918834686279297,2.29233455657959,-0.5,0.0,161.36900329589844,-6.3687564924426345,2.918834774808576,2.2923344417067937,161.369
144,-6.3492608070373535,2.8966281414031982,2.2927405834198,-0.5,0.0,161.4149932861328,-6.349260860803361,2.896628078807324,2.2927404738793635,161.411
145,-6.3492608070373535,2.8966281414031982,2.2927405834198,-0.5,0.0,161.4149932861328,-6.349260860803361,2.896628078807324,2.2927404738793635,161.411
146,-6.329748153686523,2.8743512630462646,2.293154239654541,-0.5,0.0,161.46099853515625,-6.3258687091927746,2.86991885328054,2.2932360461707724,161.47
147,-6.310324192047119,2.85223650932312,2.2935657501220703,-0.5,0.0,161.50999450683594,-6.310324376970901,2.852236550607512,2.2935657110940815,161.512
148,-6.306418418884277,2.847804069519043,2.2936484813690186,-0.5,0.0,161.52000427246094,-6.310324376970901,2.852236550607512,2.2935657110940815,161.512
149,-6.294667720794678,2.8344674110412598,2.2938947677612305,-0.5,0.0,161.55599975585938,-6.294667766859548,2.8344674567734747,2.2938948844854,161.556
150,-6.294667720794678,2.8344674110412598,2.2938947677612305,-0.5,0.0,161.55599975585938,-6.294667766859548,2.8344674567734747,2.2938948844854,161.556
151,-6.2790703773498535,2.8166744709014893,2.294234037399292,-0.5,0.0,161.593994140625,-6.27518332185012,2.812248986040458,2.294344859204106,161.603
152,-6.259617805480957,2.794560432434082,2.294715166091919,-0.5,0.0,161.64100646972656,-6.255707636648883,2.790123417036468,2.2948174669792154,161.65
153,-6.259617805480957,2.794560432434082,2.294715166091919,-0.5,0.0,161.64100646972656,-6.25178869809956,2.7856819930911283,2.2949194854098236,161.66
154,-6.236112594604492,2.767882823944092,2.2953152656555176,-0.5,0.0,161.6999969482422,-6.232217543315799,2.763435770654943,2.2954079997766375,161.712
155,-6.220547676086426,2.7501754760742188,2.2957241535186768,-0.5,0.0,161.7429962158203,-6.232217543315799,2.763435770654943,2.2954079997766375,161.712
156,-6.220547676086426,2.7501754760742188,2.2957241535186768,-0.5,0.0,161.7429962158203,-6.208842282476861,2.736895487839853,2.296015371039517,161.77
157,-6.204923629760742,2.7324604988098145,2.2961103916168213,-0.5,0.0,161.78900146484375,-6.208842282476861,2.736895487839853,2.296015371039517,161.77
158,-6.204923629760742,2.7324604988098145,2.2961103916168213,-0.5,0.0,161.78900146484375,-6.193148443262906,2.719138638638749,2.296388822114629,161.813
159,-6.185316562652588,2.7102458477020264,2.296621084213257,-0.5,0.0,161.83700561523438,-6.173623975892891,2.6969487922590294,2.2969430513720286,161.862
160,-6.1658220291137695,2.6881263256073,2.2971436977386475,-0.5,0.0,161.88400268554688,-6.173623975892891,2.6969487922590294,2.2969430513720286,161.862
161,-6.1658220291137695,2.6881263256073,2.2971436977386475,-0.5,0.0,161.88400268554688,-6.150130500171375,2.670411462438316,2.297546228539498,161.92
162,-6.14224910736084,2.661533832550049,2.2977397441864014,-0.5,0.0,161.9409942626953,-6.150130500171375,2.670411462438316,2.297546228539498,161.92
163,-6.14224910736084,2.661533832550049,2.2977397441864014,-0.5,0.0,161.9409942626953,-6.134393115570037,2.652655673796324,2.297922713292546,161.961
164,-6.126583099365234,2.6438028812408447,2.298099994659424,-0.5,0.0,161.97999572753906,-6.118767689337267,2.635004520731833,2.298337598714685,162.001
165,-6.110938549041748,2.626185894012451,2.298523426055908,-0.5,0.0,162.02200317382812,-6.118767689337267,2.635004520731833,2.298337598714685,162.001
166,-6.110938549041748,2.626185894012451,2.298523426055908,-0.5,0.0,162.02200317382812,-6.099148912896669,2.612883712526136,2.2987562402287653,162.052
167,-6.091269016265869,2.6040096282958984,2.298948049545288,-0.5,0.0,162.072998046875,-6.079494109166833,2.590719747150985,2.2992864563606545,162.101
